,Transaction Amount,MCC,Customer Age,Year,Month,Day,Hour,Minute,Transaction Type_Credit,Transaction Type_Debit,Transaction Type_Online Transfer,Fraudulent
7466,89116.0,5999,26.0,2024,11,3,13,56,0,1,0,1.0
7467,14848.0,5411,76.0,2024,2,13,17,46,0,1,0,1.0
7468,38701.0,5999,61.0,2023,7,23,2,48,0,1,0,1.0
7469,72469.0,5814,67.0,2024,5,5,1,27,0,0,1,1.0
7470,90578.0,5411,63.0,2024,3,4,4,17,0,0,1,1.0
7471,50145.0,5999,36.0,2023,8,15,0,14,1,0,0,1.0
7472,900.0,5814,36.0,2024,8,4,12,23,1,0,0,1.0
7473,50085.0,5411,62.0,2023,1,8,1,5,0,1,0,1.0
7474,29630.0,5999,59.0,2024,4,3,9,38,0,0,1,1.0
7475,96793.0,5999,65.0,2024,2,18,11,0,1,0,0,1.0
7476,61068.0,5814,46.0,2024,4,5,21,46,0,0,1,1.0
7477,60430.0,5999,22.0,2023,10,14,12,40,1,0,0,1.0
7478,4575.0,5912,59.0,2023,10,6,14,58,0,0,1,1.0
7479,16288.0,5912,55.0,2023,9,17,17,32,0,1,0,1.0
7480,805.0,5814,69.0,2023,12,11,11,0,1,0,0,1.0
7481,25246.0,5912,49.0,2023,6,29,3,23,1,0,0,1.0
7482,4671.0,5999,33.0,2024,4,5,19,9,1,0,0,1.0
7483,98888.0,5411,76.0,2023,10,16,3,6,0,1,0,1.0
7484,35031.0,5814,22.0,2023,9,27,6,49,1,0,0,1.0
7485,58736.0,5411,41.0,2023,11,15,2,5,1,0,0,1.0
7486,74192.0,5814,33.0,2023,7,24,19,50,1,0,0,1.0
7487,35610.0,5814,55.0,2023,12,17,6,59,0,1,0,1.0
7488,179.0,5814,45.0,2023,11,14,3,30,1,0,0,1.0
7489,60712.0,5812,54.0,2023,1,11,23,20,1,0,0,1.0
7490,7624.0,5999,29.0,2023,7,20,10,27,1,0,0,1.0
7491,81605.0,5812,27.0,2024,11,3,5,29,0,0,1,1.0
7492,33474.0,5999,53.0,2023,10,12,3,27,1,0,0,1.0
7493,50081.0,5999,71.0,2024,3,19,10,36,0,1,0,1.0
7494,67167.0,5999,21.0,2024,9,3,19,57,1,0,0,1.0
7495,98741.0,5999,38.0,2023,8,14,11,55,0,0,1,1.0
7496,760.0,5999,44.0,2023,9,9,16,32,0,0,1,1.0
7497,34171.0,5814,76.0,2024,3,13,4,50,0,1,0,1.0
7498,89775.0,5999,47.0,2023,5,19,8,49,1,0,0,1.0
7499,6248.0,5411,69.0,2023,8,7,11,3,1,0,0,1.0
7500,762.0,5411,45.0,2024,11,5,22,19,0,1,0,1.0
7501,30499.0,5912,22.0,2023,5,6,10,33,0,1,0,1.0
7502,92882.0,5912,52.0,2024,12,4,8,15,0,1,0,1.0
7503,22255.0,5814,33.0,2023,11,26,15,5,0,0,1,1.0
7504,215.0,5999,61.0,2023,12,18,0,2,0,0,1,1.0
7505,36789.0,5411,48.0,2024,3,29,4,48,0,0,1,1.0
7506,14493.0,5411,41.0,2023,12,9,22,24,0,1,0,1.0
7507,19354.0,5999,55.0,2024,3,16,3,54,0,0,1,1.0
7508,19064.0,5411,70.0,2023,12,27,22,57,1,0,0,1.0
7509,41596.0,5812,18.0,2023,7,12,8,4,0,1,0,1.0
7510,52745.0,5912,41.0,2024,3,14,17,55,1,0,0,1.0
7511,72286.0,5814,58.0,2023,8,14,8,42,0,0,1,1.0
7512,592.0,5912,65.0,2023,8,28,15,0,1,0,0,1.0
7513,72109.0,5999,67.0,2023,11,19,21,45,1,0,0,1.0
7514,9381.0,5999,46.0,2023,12,11,14,35,0,0,1,1.0
7515,42626.0,5912,37.0,2024,1,23,20,33,1,0,0,1.0
7516,96227.0,5411,61.0,2023,5,23,20,39,1,0,0,1.0
7517,93801.0,5999,57.0,2023,6,12,23,49,0,1,0,1.0
7518,50895.0,5411,23.0,2023,12,20,9,49,0,0,1,1.0
7519,36163.0,5411,79.0,2023,6,22,14,37,1,0,0,1.0
7520,945.0,5411,74.0,2024,5,13,5,36,0,1,0,1.0
7521,21699.0,5814,36.0,2023,7,21,19,39,0,0,1,1.0
7522,88059.0,5814,48.0,2023,10,27,10,28,0,0,1,1.0
7523,49217.0,5912,23.0,2023,6,14,13,58,0,1,0,1.0
7524,7156.0,5814,40.0,2023,11,11,17,53,0,0,1,1.0
7525,90429.0,5912,57.0,2023,3,6,3,26,0,0,1,1.0
7526,39999.0,5814,36.0,2023,2,11,3,32,1,0,0,1.0
7527,59043.0,5812,51.0,2024,2,13,11,56,0,1,0,1.0
7528,537.0,5814,44.0,2024,4,4,9,49,0,1,0,1.0
7529,38312.0,5912,19.0,2023,11,12,6,56,1,0,0,1.0
7530,15008.0,5912,79.0,2023,10,15,20,27,0,0,1,1.0
7531,71517.0,5912,58.0,2023,9,10,19,12,1,0,0,1.0
7532,19911.0,5814,40.0,2024,2,5,21,26,0,0,1,1.0
7533,26080.0,5814,71.0,2024,1,29,3,0,1,0,0,1.0
7534,52282.0,5999,74.0,2024,9,4,10,53,0,0,1,1.0
7535,13246.0,5812,76.0,2023,11,28,21,43,0,1,0,1.0
7536,410.0,5814,26.0,2024,3,18,6,58,0,0,1,1.0
7537,80320.0,5814,58.0,2023,9,10,9,10,0,0,1,1.0
7538,61511.0,5912,49.0,2024,3,15,7,15,0,1,0,1.0
7539,42651.0,5812,65.0,2023,12,19,16,29,0,1,0,1.0
7540,400.0,5411,66.0,2023,11,6,23,51,1,0,0,1.0
7541,1710.0,5912,51.0,2024,2,29,4,52,0,0,1,1.0
7542,67151.0,5999,44.0,2023,12,16,20,28,1,0,0,1.0
7543,74803.0,5814,50.0,2023,8,21,16,46,0,0,1,1.0
7544,665.0,5812,36.0,2024,3,19,5,52,1,0,0,1.0
7545,45092.0,5999,34.0,2024,8,4,3,6,0,0,1,1.0
7546,52239.0,5814,70.0,2023,5,8,6,10,0,1,0,1.0
7547,79324.0,5912,41.0,2023,11,8,11,40,0,0,1,1.0
7548,97876.0,5999,60.0,2023,10,17,11,34,1,0,0,1.0
7549,40801.0,5999,54.0,2024,9,2,16,29,1,0,0,1.0
7550,48019.0,5812,62.0,2023,8,15,13,42,0,1,0,1.0
7551,64941.0,5814,49.0,2024,8,2,0,26,0,0,1,1.0
7552,479.0,5812,20.0,2024,2,13,4,28,1,0,0,1.0
7553,84941.0,5411,68.0,2023,12,13,22,50,0,0,1,1.0
7554,14826.0,5812,55.0,2023,7,20,23,22,1,0,0,1.0
7555,86619.0,5411,41.0,2024,3,25,17,31,1,0,0,1.0
7556,46286.0,5411,63.0,2024,1,22,6,38,1,0,0,1.0
7557,3903.0,5812,75.0,2024,1,28,12,14,1,0,0,1.0
7558,8356.0,5999,75.0,2023,5,28,7,19,0,1,0,1.0
7559,42947.0,5999,45.0,2023,12,7,18,4,1,0,0,1.0
7560,421.0,5812,20.0,2023,6,22,6,11,1,0,0,1.0
7561,33719.0,5812,32.0,2023,7,21,16,38,0,0,1,1.0
7562,34609.0,5812,62.0,2024,12,2,0,37,0,0,1,1.0
7563,39486.0,5411,66.0,2023,6,24,23,39,1,0,0,1.0
7564,49823.0,5912,22.0,2023,11,25,15,29,0,0,1,1.0
7565,6027.0,5912,47.0,2023,12,26,8,9,0,0,1,1.0
7566,1957.0,5411,38.0,2023,5,6,21,39,0,1,0,1.0
7567,58859.0,5999,56.0,2023,3,9,10,41,1,0,0,1.0
7568,423.0,5999,33.0,2024,3,13,18,7,0,1,0,1.0
7569,21951.0,5812,37.0,2023,5,20,16,7,0,1,0,1.0
7570,20265.0,5999,78.0,2023,3,10,13,13,0,0,1,1.0
7571,40482.0,5814,51.0,2023,8,13,14,32,0,1,0,1.0
7572,9473.0,5912,41.0,2023,10,14,12,1,1,0,0,1.0
7573,91540.0,5814,74.0,2023,10,31,18,35,0,0,1,1.0
7574,11275.0,5411,65.0,2023,2,7,22,25,1,0,0,1.0
7575,1666.0,5999,25.0,2023,12,8,6,27,0,0,1,1.0
7576,788.0,5411,44.0,2023,6,15,5,30,0,1,0,1.0
7577,45199.0,5812,43.0,2023,12,12,7,2,1,0,0,1.0
7578,27427.0,5814,42.0,2024,2,25,18,53,1,0,0,1.0
7579,48367.0,5812,42.0,2024,11,2,16,51,0,1,0,1.0
7580,926.0,5814,69.0,2023,5,29,5,45,0,1,0,1.0
7581,2199.0,5814,35.0,2024,2,28,22,46,0,0,1,1.0
7582,39392.0,5411,78.0,2024,4,4,5,17,0,0,1,1.0
7583,70031.0,5814,20.0,2023,12,13,4,14,0,1,0,1.0
7584,797.0,5814,72.0,2023,7,6,8,58,0,1,0,1.0
7585,71809.0,5812,69.0,2023,8,29,5,28,0,0,1,1.0
7586,26345.0,5411,37.0,2023,5,9,0,17,0,0,1,1.0
7587,59217.0,5912,71.0,2023,10,12,21,33,1,0,0,1.0
7588,66851.0,5912,31.0,2024,4,15,7,56,1,0,0,1.0
7589,66498.0,5812,53.0,2023,10,8,0,37,0,1,0,1.0
7590,2415.0,5812,20.0,2024,1,3,16,24,0,0,1,1.0
7591,65426.0,5814,29.0,2023,5,18,22,51,1,0,0,1.0
7592,106.0,5999,30.0,2023,4,6,5,59,1,0,0,1.0
7593,52608.0,5411,76.0,2023,11,24,0,39,1,0,0,1.0
7594,42892.0,5912,78.0,2023,10,25,20,39,0,1,0,1.0
7595,4163.0,5999,72.0,2024,11,3,1,8,0,1,0,1.0
7596,6204.0,5814,29.0,2023,5,7,11,56,1,0,0,1.0
7597,9356.0,5812,33.0,2023,10,31,8,18,0,0,1,1.0
7598,76275.0,5999,74.0,2023,9,26,1,10,0,0,1,1.0
7599,86456.0,5912,44.0,2023,7,21,15,57,0,1,0,1.0
7600,985.0,5812,53.0,2023,9,18,12,36,0,0,1,1.0
7601,30044.0,5411,71.0,2023,7,13,8,58,0,1,0,1.0
7602,72805.0,5411,51.0,2023,9,19,9,7,0,0,1,1.0
7603,71012.0,5912,49.0,2023,7,30,18,52,0,0,1,1.0
7604,46811.0,5812,57.0,2023,10,19,21,28,1,0,0,1.0
7605,99047.0,5814,69.0,2023,6,6,21,53,1,0,0,1.0
7606,96691.0,5999,28.0,2024,4,29,5,45,1,0,0,1.0
7607,54944.0,5999,40.0,2024,3,19,5,56,0,1,0,1.0
7608,489.0,5812,66.0,2023,8,25,16,29,0,1,0,1.0
7609,43698.0,5912,60.0,2023,8,17,12,25,1,0,0,1.0
7610,6638.0,5912,66.0,2023,9,17,8,26,0,1,0,1.0
7611,3718.0,5814,71.0,2024,7,3,23,2,1,0,0,1.0
7612,58020.0,5814,26.0,2024,4,27,9,5,0,0,1,1.0
7613,89478.0,5999,32.0,2023,5,22,7,42,0,1,0,1.0
7614,56317.0,5912,70.0,2024,8,1,10,35,0,1,0,1.0
7615,4439.0,5812,34.0,2023,8,29,16,24,0,1,0,1.0
7616,59.0,5999,74.0,2024,8,2,16,27,0,0,1,1.0
7617,88105.0,5812,46.0,2023,6,8,20,2,0,0,1,1.0
7618,35286.0,5411,48.0,2023,4,12,21,31,0,0,1,1.0
7619,39647.0,5912,36.0,2024,4,25,10,19,0,0,1,1.0
7620,809.0,5912,30.0,2023,11,27,5,51,0,0,1,1.0
7621,70694.0,5999,20.0,2024,3,31,22,5,0,0,1,1.0
7622,67247.0,5411,33.0,2024,11,2,22,34,0,1,0,1.0
7623,26198.0,5411,43.0,2023,10,28,6,13,1,0,0,1.0
7624,418.0,5411,43.0,2024,1,19,3,25,0,1,0,1.0
7625,46394.0,5411,73.0,2023,7,7,19,59,0,0,1,1.0
7626,10700.0,5912,28.0,2023,6,11,8,27,0,1,0,1.0
7627,75588.0,5912,33.0,2024,1,30,14,6,1,0,0,1.0
7628,78687.0,5999,40.0,2023,8,23,0,17,0,0,1,1.0
7629,18915.0,5814,30.0,2024,5,1,7,22,1,0,0,1.0
7630,68129.0,5912,78.0,2023,9,17,13,30,1,0,0,1.0
7631,71410.0,5812,28.0,2024,2,3,12,29,1,0,0,1.0
7632,226.0,5812,56.0,2023,9,28,16,16,1,0,0,1.0
7633,40379.0,5812,80.0,2024,1,16,4,32,1,0,0,1.0
7634,70217.0,5912,67.0,2023,7,18,3,28,0,0,1,1.0
7635,23295.0,5912,24.0,2023,10,15,12,18,1,0,0,1.0
7636,55104.0,5999,24.0,2023,1,10,11,14,1,0,0,1.0
7637,96355.0,5814,44.0,2023,6,8,22,24,0,0,1,1.0
7638,69330.0,5814,26.0,2023,7,29,11,34,0,0,1,1.0
7639,64576.0,5411,53.0,2023,12,31,12,24,1,0,0,1.0
7640,670.0,5812,37.0,2023,5,11,12,17,1,0,0,1.0
7641,15846.0,5812,25.0,2024,9,3,3,26,0,1,0,1.0
7642,14306.0,5999,69.0,2023,12,28,19,32,0,1,0,1.0
7643,68201.0,5411,66.0,2023,6,27,10,43,0,0,1,1.0
7644,98224.0,5814,26.0,2024,6,1,10,38,0,0,1,1.0
7645,58093.0,5411,22.0,2023,2,9,22,45,1,0,0,1.0
7646,91289.0,5999,23.0,2023,10,7,22,1,0,0,1,1.0
7647,88406.0,5912,58.0,2023,12,20,6,10,0,1,0,1.0
7648,35.0,5411,60.0,2024,9,2,12,18,0,0,1,1.0
7649,76038.0,5912,49.0,2023,12,16,0,10,0,0,1,1.0
7650,56170.0,5411,42.0,2023,6,19,22,40,0,1,0,1.0
7651,63779.0,5411,28.0,2024,2,20,18,46,0,1,0,1.0
7652,50619.0,5812,32.0,2023,8,18,7,58,1,0,0,1.0
7653,11889.0,5999,60.0,2023,3,6,17,58,0,1,0,1.0
7654,99596.0,5999,66.0,2023,9,12,1,12,0,0,1,1.0
7655,35485.0,5999,67.0,2023,11,24,19,45,1,0,0,1.0
7656,320.0,5999,62.0,2024,8,2,13,45,0,0,1,1.0
7657,43387.0,5814,20.0,2024,3,3,8,28,1,0,0,1.0
7658,95671.0,5814,71.0,2024,1,5,15,53,1,0,0,1.0
7659,4100.0,5912,45.0,2024,3,31,23,11,0,0,1,1.0
7660,851.0,5411,49.0,2024,4,25,23,14,0,1,0,1.0
7661,1150.0,5812,60.0,2024,3,23,12,31,1,0,0,1.0
7662,4082.0,5814,30.0,2024,4,20,11,12,0,1,0,1.0
7663,45970.0,5999,80.0,2024,12,1,22,27,0,1,0,1.0
7664,745.0,5999,26.0,2023,8,27,14,26,1,0,0,1.0
7665,75681.0,5814,29.0,2023,8,12,0,2,1,0,0,1.0
7666,89812.0,5912,71.0,2024,6,5,23,5,0,1,0,1.0
7667,44354.0,5411,74.0,2023,6,30,2,7,0,0,1,1.0
7668,69536.0,5411,69.0,2024,11,1,21,18,0,0,1,1.0
7669,68073.0,5814,20.0,2023,10,29,2,42,0,1,0,1.0
7670,66285.0,5411,79.0,2023,7,9,13,9,0,0,1,1.0
7671,86114.0,5814,28.0,2023,10,26,1,8,1,0,0,1.0
7672,823.0,5814,41.0,2023,12,21,14,20,1,0,0,1.0
7673,3307.0,5912,70.0,2023,10,16,23,28,1,0,0,1.0
7674,38949.0,5912,80.0,2024,8,5,2,36,0,0,1,1.0
7675,35076.0,5912,28.0,2023,10,6,17,16,1,0,0,1.0
7676,16596.0,5912,37.0,2024,4,26,19,51,0,0,1,1.0
7677,60488.0,5411,18.0,2024,3,2,18,50,0,1,0,1.0
7678,61977.0,5999,68.0,2024,4,19,0,31,1,0,0,1.0
7679,66143.0,5812,31.0,2023,8,22,21,1,0,0,1,1.0
7680,316.0,5999,77.0,2023,7,15,13,16,0,1,0,1.0
7681,76661.0,5814,32.0,2023,8,15,21,42,1,0,0,1.0
7682,11875.0,5999,62.0,2024,5,15,17,36,0,0,1,1.0
7683,33347.0,5999,51.0,2023,11,9,10,10,1,0,0,1.0
7684,18215.0,5999,31.0,2024,1,21,23,38,0,0,1,1.0
7685,5817.0,5999,44.0,2024,8,5,13,13,1,0,0,1.0
7686,27987.0,5411,76.0,2024,3,13,21,55,0,0,1,1.0
7687,34374.0,5411,75.0,2023,9,20,16,49,1,0,0,1.0
7688,947.0,5814,31.0,2023,12,17,17,16,0,0,1,1.0
7689,6110.0,5999,23.0,2024,2,26,20,49,0,0,1,1.0
7690,56200.0,5912,64.0,2024,5,14,2,49,0,0,1,1.0
7691,30899.0,5812,49.0,2024,1,5,19,35,0,1,0,1.0
7692,5340.0,5912,39.0,2023,2,8,22,59,0,1,0,1.0
7693,41332.0,5999,69.0,2023,12,14,17,41,0,1,0,1.0
7694,50338.0,5812,30.0,2023,11,29,14,0,0,0,1,1.0
7695,34426.0,5814,55.0,2023,11,19,5,1,0,1,0,1.0
7696,333.0,5411,42.0,2023,9,29,9,27,0,0,1,1.0
7697,74879.0,5812,42.0,2023,5,8,7,41,0,1,0,1.0
7698,20961.0,5812,66.0,2023,7,26,16,4,1,0,0,1.0
7699,93162.0,5812,21.0,2024,4,30,3,7,0,0,1,1.0
7700,789.0,5912,47.0,2024,4,16,2,58,0,1,0,1.0
7701,77041.0,5812,64.0,2023,8,14,9,43,0,1,0,1.0
7702,15647.0,5912,50.0,2023,6,8,13,56,0,1,0,1.0
7703,31916.0,5912,30.0,2023,5,22,0,12,0,0,1,1.0
7704,157.0,5999,36.0,2023,6,18,23,46,0,0,1,1.0
7705,93731.0,5912,60.0,2023,8,7,5,29,1,0,0,1.0
7706,60724.0,5814,65.0,2024,2,22,10,10,0,0,1,1.0
7707,14100.0,5812,34.0,2024,8,4,13,53,1,0,0,1.0
7708,87626.0,5999,59.0,2023,10,11,23,23,0,0,1,1.0
7709,55875.0,5999,57.0,2024,4,28,8,17,1,0,0,1.0
7710,15958.0,5411,33.0,2023,11,10,20,57,0,0,1,1.0
7711,93765.0,5912,58.0,2023,5,21,22,15,0,1,0,1.0
7712,880.0,5912,35.0,2023,6,27,23,2,1,0,0,1.0
7713,55178.0,5999,57.0,2023,8,10,5,16,1,0,0,1.0
7714,53878.0,5999,38.0,2023,6,27,17,9,1,0,0,1.0
7715,16958.0,5912,73.0,2024,2,17,18,5,1,0,0,1.0
7716,64899.0,5812,66.0,2023,11,27,12,30,0,1,0,1.0
7717,29176.0,5912,39.0,2023,9,28,10,21,1,0,0,1.0
7718,45920.0,5912,47.0,2023,12,26,2,25,1,0,0,1.0
7719,13591.0,5411,62.0,2023,2,10,3,38,0,1,0,1.0
7720,470.0,5411,66.0,2024,5,17,3,53,0,0,1,1.0
7721,1543.0,5411,70.0,2024,3,24,14,1,1,0,0,1.0
7722,67917.0,5912,51.0,2024,6,3,4,31,0,0,1,1.0
7723,82300.0,5814,50.0,2023,6,15,9,4,0,1,0,1.0
7724,90457.0,5814,47.0,2023,8,29,15,23,1,0,0,1.0
7725,17845.0,5999,21.0,2023,8,26,21,25,0,1,0,1.0
7726,87311.0,5812,80.0,2023,6,18,3,26,1,0,0,1.0
7727,46824.0,5999,70.0,2024,3,18,23,20,0,1,0,1.0
7728,754.0,5814,69.0,2023,8,11,20,37,0,1,0,1.0
7729,82695.0,5812,19.0,2023,6,19,7,2,0,1,0,1.0
7730,36157.0,5999,80.0,2024,4,13,19,18,0,1,0,1.0
7731,10662.0,5411,60.0,2024,7,5,16,33,0,0,1,1.0
7732,35022.0,5411,54.0,2024,6,1,6,42,0,1,0,1.0
7733,53424.0,5912,31.0,2023,1,11,1,20,1,0,0,1.0
7734,78249.0,5999,69.0,2024,2,1,18,55,1,0,0,1.0
7735,42327.0,5411,50.0,2023,3,10,21,5,0,1,0,1.0
7736,310.0,5999,25.0,2023,11,7,21,25,0,0,1,1.0
7737,90887.0,5814,65.0,2023,8,13,22,43,1,0,0,1.0
7738,42503.0,5814,44.0,2023,10,20,17,4,0,1,0,1.0
7739,46289.0,5912,46.0,2023,5,20,9,10,1,0,0,1.0
7740,410.0,5912,35.0,2024,1,3,12,5,0,0,1,1.0
7741,89503.0,5999,69.0,2023,6,10,18,7,1,0,0,1.0
7742,4144.0,5411,49.0,2023,10,22,13,22,0,0,1,1.0
7743,69445.0,5999,80.0,2023,5,25,19,10,0,0,1,1.0
7744,165.0,5912,41.0,2023,12,11,13,1,0,1,0,1.0
7745,28710.0,5912,53.0,2023,4,10,19,21,0,1,0,1.0
7746,81819.0,5912,44.0,2023,4,10,1,25,0,0,1,1.0
7747,35562.0,5814,69.0,2024,4,17,9,17,0,1,0,1.0
7748,28007.0,5999,47.0,2023,9,20,9,14,0,1,0,1.0
7749,52596.0,5999,61.0,2023,9,8,21,28,0,1,0,1.0
7750,3007.0,5411,60.0,2024,1,22,10,15,0,0,1,1.0
7751,1258.0,5411,53.0,2024,12,4,15,0,0,0,1,1.0
7752,515.0,5912,51.0,2023,12,11,20,15,1,0,0,1.0
7753,17278.0,5411,29.0,2024,2,13,18,43,0,1,0,1.0
7754,42551.0,5912,35.0,2023,7,29,4,24,0,0,1,1.0
7755,18459.0,5812,66.0,2023,4,12,11,26,0,0,1,1.0
7756,74395.0,5999,68.0,2024,1,2,17,16,0,0,1,1.0
7757,36285.0,5814,35.0,2023,8,21,8,47,1,0,0,1.0
7758,29765.0,5999,57.0,2024,2,16,3,15,0,1,0,1.0
7759,27856.0,5999,69.0,2024,1,20,20,38,1,0,0,1.0
7760,614.0,5912,49.0,2023,6,8,11,23,0,0,1,1.0
7761,30698.0,5812,21.0,2024,2,2,5,18,1,0,0,1.0
7762,52340.0,5814,61.0,2023,3,9,4,23,0,0,1,1.0
7763,43807.0,5814,39.0,2023,12,10,13,52,0,0,1,1.0
7764,23242.0,5912,59.0,2023,12,7,5,14,1,0,0,1.0
7765,45503.0,5814,31.0,2023,9,26,22,15,0,1,0,1.0
7766,36358.0,5999,40.0,2023,5,21,8,35,1,0,0,1.0
7767,75564.0,5814,30.0,2024,3,3,4,58,0,1,0,1.0
7768,272.0,5812,26.0,2024,6,3,4,31,0,0,1,1.0
7769,75098.0,5812,48.0,2024,5,16,17,58,0,0,1,1.0
7770,35863.0,5912,24.0,2024,1,23,12,21,1,0,0,1.0
7771,6913.0,5411,56.0,2023,6,22,10,12,0,1,0,1.0
7772,42302.0,5812,34.0,2024,3,31,15,51,1,0,0,1.0
7773,47548.0,5912,65.0,2024,6,2,19,28,0,1,0,1.0
7774,49339.0,5411,74.0,2024,1,29,12,14,0,0,1,1.0
7775,25016.0,5814,35.0,2023,11,15,4,39,0,0,1,1.0
7776,390.0,5912,39.0,2023,6,13,15,35,0,1,0,1.0
7777,49460.0,5411,63.0,2024,12,1,7,57,0,1,0,1.0
7778,16910.0,5814,44.0,2023,10,22,5,45,0,0,1,1.0
7779,6236.0,5999,19.0,2023,10,31,23,31,0,0,1,1.0
7780,741.0,5411,21.0,2023,12,10,9,51,0,1,0,1.0
7781,33910.0,5999,75.0,2024,3,13,9,56,0,1,0,1.0
7782,53443.0,5814,46.0,2024,4,15,16,2,0,1,0,1.0
7783,59787.0,5999,28.0,2023,5,25,2,20,0,1,0,1.0
7784,540.0,5999,41.0,2024,3,2,20,46,0,0,1,1.0
7785,33787.0,5814,64.0,2023,3,7,11,44,0,0,1,1.0
7786,1186.0,5812,74.0,2023,8,12,8,41,1,0,0,1.0
7787,18648.0,5814,77.0,2023,11,26,6,46,0,1,0,1.0
7788,37520.0,5814,47.0,2024,10,4,5,4,0,0,1,1.0
7789,3922.0,5912,68.0,2023,8,7,2,9,0,1,0,1.0
7790,91528.0,5411,24.0,2023,6,21,11,10,1,0,0,1.0
7791,48150.0,5411,79.0,2023,12,16,16,57,1,0,0,1.0
7792,616.0,5411,49.0,2023,9,15,19,3,0,1,0,1.0
7793,55724.0,5411,49.0,2024,11,1,19,27,1,0,0,1.0
7794,49423.0,5814,49.0,2023,12,24,6,24,0,0,1,1.0
7795,73001.0,5999,77.0,2023,12,21,13,57,0,0,1,1.0
7796,87643.0,5812,41.0,2023,3,10,22,50,0,0,1,1.0
7797,57637.0,5999,48.0,2024,4,19,6,27,0,1,0,1.0
7798,59166.0,5812,55.0,2023,6,29,19,9,0,1,0,1.0
7799,33603.0,5814,75.0,2023,9,6,11,54,0,1,0,1.0
7800,439.0,5912,41.0,2024,11,4,21,20,1,0,0,1.0
7801,86727.0,5912,64.0,2023,9,10,9,18,0,0,1,1.0
7802,4502.0,5812,42.0,2023,10,10,6,17,1,0,0,1.0
7803,50737.0,5912,74.0,2024,4,20,18,25,0,1,0,1.0
7804,99617.0,5912,54.0,2024,2,20,5,29,0,1,0,1.0
7805,86392.0,5999,48.0,2023,5,27,5,7,0,0,1,1.0
7806,75703.0,5814,63.0,2023,11,10,22,30,0,1,0,1.0
7807,50036.0,5814,71.0,2023,9,11,21,32,1,0,0,1.0
7808,815.0,5411,76.0,2023,7,25,18,50,0,1,0,1.0
7809,29141.0,5411,49.0,2023,12,27,20,13,1,0,0,1.0
7810,35682.0,5912,42.0,2024,2,2,6,0,0,0,1,1.0
7811,94520.0,5999,72.0,2023,7,14,18,32,0,1,0,1.0
7812,64254.0,5912,22.0,2023,11,9,8,1,0,0,1,1.0
7813,79373.0,5814,80.0,2024,3,1,11,9,1,0,0,1.0
7814,97482.0,5912,59.0,2023,9,7,22,44,0,0,1,1.0
7815,79950.0,5999,21.0,2024,2,4,19,52,0,1,0,1.0
7816,748.0,5812,54.0,2023,9,29,20,8,0,0,1,1.0
7817,70018.0,5411,66.0,2024,1,27,18,23,0,1,0,1.0
7818,76612.0,5912,75.0,2023,12,30,7,29,0,0,1,1.0
7819,41060.0,5999,59.0,2024,2,21,14,53,0,0,1,1.0
7820,939.0,5999,50.0,2023,10,13,6,55,1,0,0,1.0
7821,14307.0,5912,47.0,2024,4,13,0,34,0,0,1,1.0
7822,3412.0,5814,74.0,2024,4,21,12,3,0,1,0,1.0
7823,75243.0,5411,64.0,2023,9,9,3,26,0,1,0,1.0
7824,560.0,5912,69.0,2023,6,30,8,30,1,0,0,1.0
7825,62198.0,5812,57.0,2023,11,16,14,42,0,0,1,1.0
7826,89318.0,5912,49.0,2024,4,13,5,38,0,1,0,1.0
7827,61135.0,5999,63.0,2023,7,25,7,53,0,1,0,1.0
7828,58342.0,5812,40.0,2024,4,30,19,53,0,1,0,1.0
7829,52682.0,5411,45.0,2024,1,27,2,15,0,0,1,1.0
7830,49130.0,5912,66.0,2023,8,16,23,49,0,0,1,1.0
7831,87639.0,5812,80.0,2023,12,25,3,40,1,0,0,1.0
7832,692.0,5912,67.0,2024,5,3,16,14,0,1,0,1.0
7833,99693.0,5812,38.0,2023,11,12,11,31,1,0,0,1.0
7834,14994.0,5814,18.0,2023,7,16,18,6,0,0,1,1.0
7835,56007.0,5411,64.0,2023,10,9,20,12,0,0,1,1.0
7836,62979.0,5814,47.0,2023,12,29,19,26,0,0,1,1.0
7837,63313.0,5411,33.0,2023,9,16,14,8,1,0,0,1.0
7838,24851.0,5814,53.0,2024,6,2,6,1,0,0,1,1.0
7839,77894.0,5812,75.0,2023,10,23,22,43,0,0,1,1.0
7840,936.0,5411,55.0,2023,10,15,20,48,0,1,0,1.0
7841,16537.0,5411,19.0,2023,10,18,23,33,1,0,0,1.0
7842,18805.0,5812,80.0,2024,2,27,21,55,0,1,0,1.0
7843,65996.0,5411,78.0,2024,1,4,1,28,0,0,1,1.0
7844,42116.0,5812,49.0,2024,4,1,0,9,0,1,0,1.0
7845,26082.0,5999,70.0,2023,10,22,17,19,1,0,0,1.0
7846,18779.0,5999,43.0,2023,4,8,2,25,0,1,0,1.0
7847,76291.0,5999,24.0,2023,1,10,4,31,0,1,0,1.0
7848,784.0,5999,27.0,2023,11,7,4,46,0,1,0,1.0
7849,40703.0,5411,46.0,2023,8,23,10,48,0,1,0,1.0
7850,73944.0,5814,30.0,2023,10,18,7,9,0,0,1,1.0
7851,94208.0,5411,73.0,2024,1,24,5,9,0,1,0,1.0
7852,47311.0,5999,79.0,2024,12,3,19,6,1,0,0,1.0
7853,50237.0,5411,49.0,2023,8,10,18,32,0,1,0,1.0
